call_id,operator_id,client_id,timestamp_start,timestamp_end,wait_time,call_duration,status,call_type,reason,resolution,customer_satisfaction
12290,13,92169,2025-01-16 11:39:25,2025-01-16 11:45:20,18,337,answered,outbound,technical,resolved,3
12291,17,12272,2025-01-24 11:11:17,2025-01-24 11:16:15,22,276,answered,inbound,contract,unresolved,1
12292,8,70294,2025-01-23 08:43:40,2025-01-23 08:48:32,42,250,answered,inbound,other,unresolved,1
12293,1,97958,2025-01-16 12:41:19,2025-01-16 12:44:16,15,162,answered,inbound,technical,resolved,5
12294,3,13018,2025-01-30 11:42:27,2025-01-30 11:46:52,39,226,abandoned,inbound,other,unresolved,2
12295,16,88496,2025-01-28 16:00:15,2025-01-28 16:03:03,0,168,answered,inbound,billing,resolved,5
12296,2,77751,2025-01-04 13:31:28,2025-01-04 13:32:12,11,33,answered,outbound,technical,unresolved,2
12297,15,93716,2025-01-08 09:45:23,2025-01-08 09:46:41,10,68,answered,inbound,contract,unresolved,3
12298,1,29628,2025-01-09 15:45:13,2025-01-09 15:46:28,4,71,answered,outbound,other,resolved,3
12299,9,91406,2025-01-21 19:42:00,2025-01-21 19:45:21,103,98,answered,inbound,billing,unresolved,2
12300,16,67198,2025-01-22 08:10:19,2025-01-22 08:15:48,165,164,missed,inbound,contract,unresolved,3
12301,4,10296,2025-01-25 19:20:22,2025-01-25 19:20:51,1,28,abandoned,inbound,billing,unresolved,3
12302,12,24578,2025-01-09 11:52:53,2025-01-09 12:02:25,23,549,missed,outbound,contract,unresolved,2
12303,1,23554,2025-01-17 17:14:43,2025-01-17 17:15:05,7,15,answered,inbound,technical,resolved,3
12304,1,31585,2025-01-05 17:51:32,2025-01-05 17:54:52,70,130,answered,outbound,contract,resolved,5
12305,7,44225,2025-01-30 11:36:40,2025-01-30 11:36:56,6,10,answered,inbound,billing,resolved,5
12306,18,13546,2025-01-17 13:23:24,2025-01-17 13:24:31,8,59,answered,inbound,other,unresolved,3
12307,15,56622,2025-01-27 12:49:48,2025-01-27 12:53:03,53,142,answered,inbound,other,resolved,2
12308,13,37703,2025-01-21 18:34:05,2025-01-21 18:37:14,3,186,answered,outbound,billing,resolved,4
12309,16,13664,2025-01-09 18:00:29,2025-01-09 18:04:14,119,106,answered,inbound,technical,unresolved,2
12310,7,41099,2025-01-15 11:03:59,2025-01-15 11:07:51,52,180,answered,outbound,technical,resolved,4
12311,16,92015,2025-01-23 09:47:55,2025-01-23 09:52:43,151,137,abandoned,outbound,contract,unresolved,1
12312,13,63084,2025-01-29 13:19:46,2025-01-29 13:20:54,23,45,answered,outbound,technical,resolved,3
12313,14,52319,2025-01-19 17:27:38,2025-01-19 17:29:01,10,73,answered,inbound,contract,unresolved,3
12314,17,16140,2025-01-25 18:49:07,2025-01-25 18:51:06,109,10,answered,inbound,billing,resolved,4
12315,12,60891,2025-01-02 18:43:21,2025-01-02 18:43:59,28,10,answered,outbound,other,resolved,4
12316,20,93272,2025-01-30 15:32:38,2025-01-30 15:36:07,119,90,answered,inbound,technical,resolved,4
12317,13,75007,2025-01-09 13:21:08,2025-01-09 13:24:58,122,108,answered,inbound,billing,resolved,5
12318,20,32141,2025-01-02 11:45:13,2025-01-02 11:51:41,64,324,answered,inbound,billing,unresolved,1
12319,15,60694,2025-01-27 15:52:40,2025-01-27 15:53:00,10,10,answered,outbound,other,unresolved,3
12320,4,31628,2025-01-03 13:53:50,2025-01-03 13:54:29,10,29,missed,outbound,other,unresolved,1
12321,2,37243,2025-01-06 08:52:17,2025-01-06 08:54:42,41,104,answered,inbound,other,resolved,3
12322,18,73747,2025-01-08 14:31:06,2025-01-08 14:32:09,25,38,answered,inbound,technical,unresolved,2
12323,2,92750,2025-01-10 11:49:50,2025-01-10 11:55:17,21,306,answered,inbound,technical,resolved,3
12324,15,93525,2025-01-10 11:50:34,2025-01-10 11:54:25,9,222,abandoned,inbound,technical,unresolved,2
12325,19,96565,2025-01-29 08:30:32,2025-01-29 08:40:15,10,573,abandoned,outbound,technical,unresolved,1
12326,15,75198,2025-01-24 15:48:03,2025-01-24 15:49:02,18,41,abandoned,inbound,contract,unresolved,2
12327,20,54770,2025-01-02 08:33:31,2025-01-02 08:35:27,39,77,missed,inbound,billing,unresolved,1
12328,10,17937,2025-01-01 12:30:25,2025-01-01 12:31:38,1,72,abandoned,outbound,technical,unresolved,1
12329,20,66004,2025-01-28 13:43:55,2025-01-28 13:46:00,19,106,answered,inbound,technical,resolved,5
12330,11,55618,2025-01-10 15:45:35,2025-01-10 15:46:51,55,21,answered,outbound,technical,unresolved,1
12331,10,92141,2025-01-19 19:04:23,2025-01-19 19:08:50,21,246,answered,inbound,technical,resolved,2
12332,5,63103,2025-01-21 17:06:19,2025-01-21 17:07:05,36,10,answered,inbound,technical,resolved,3
12333,9,16493,2025-01-02 16:42:09,2025-01-02 16:45:32,4,199,answered,inbound,other,unresolved,2
12334,20,35957,2025-01-18 09:13:55,2025-01-18 09:17:57,111,131,answered,inbound,contract,unresolved,2
12335,19,14117,2025-01-10 13:31:52,2025-01-10 13:37:38,5,341,answered,inbound,technical,resolved,5
12336,13,22501,2025-01-03 14:47:07,2025-01-03 14:48:52,41,64,answered,inbound,technical,resolved,5
12337,18,11188,2025-01-09 18:15:33,2025-01-09 18:17:03,7,83,answered,inbound,billing,resolved,2
12338,17,57243,2025-01-24 12:32:29,2025-01-24 12:36:12,165,58,answered,outbound,technical,unresolved,1
12339,6,42113,2025-01-26 14:29:14,2025-01-26 14:30:44,40,50,missed,inbound,billing,unresolved,2
12340,10,66639,2025-01-07 17:11:18,2025-01-07 17:14:00,29,133,answered,inbound,contract,resolved,4
12341,2,76332,2025-01-15 18:34:19,2025-01-15 18:36:53,74,80,abandoned,inbound,contract,unresolved,1
12342,6,90372,2025-01-21 12:36:14,2025-01-21 12:39:21,7,180,answered,inbound,technical,unresolved,2
12343,13,80681,2025-01-22 08:15:15,2025-01-22 08:21:20,22,343,answered,inbound,technical,resolved,5
12344,18,65829,2025-01-23 19:03:28,2025-01-23 19:07:37,151,98,answered,inbound,contract,unresolved,2
12345,7,60012,2025-01-05 15:07:43,2025-01-05 15:09:12,28,61,answered,inbound,contract,resolved,2
12346,2,83711,2025-01-05 18:28:50,2025-01-05 18:31:25,39,116,answered,inbound,technical,resolved,5
12347,14,77050,2025-01-10 15:49:43,2025-01-10 15:53:43,2,238,answered,inbound,technical,resolved,5
12348,5,25451,2025-01-09 13:09:19,2025-01-09 13:12:31,2,190,answered,inbound,technical,resolved,2
12349,18,62086,2025-01-20 10:26:52,2025-01-20 10:27:16,2,22,answered,inbound,billing,unresolved,1
12350,11,58393,2025-01-06 17:18:40,2025-01-06 17:19:47,26,41,answered,inbound,contract,unresolved,1
12351,10,92418,2025-01-30 15:11:53,2025-01-30 15:13:56,50,73,answered,inbound,other,resolved,5
12352,11,86969,2025-01-05 18:50:02,2025-01-05 18:53:01,15,164,answered,outbound,other,resolved,2
12353,2,11369,2025-01-24 13:25:30,2025-01-24 13:29:39,34,215,answered,outbound,technical,resolved,5
12354,15,24068,2025-01-15 18:53:51,2025-01-15 18:58:14,34,229,answered,inbound,other,unresolved,1
12355,7,51658,2025-01-03 13:00:10,2025-01-03 13:12:12,6,716,abandoned,outbound,contract,unresolved,2
12356,9,18116,2025-01-13 12:06:32,2025-01-13 12:07:40,55,13,abandoned,inbound,technical,unresolved,2
12357,5,53687,2025-01-13 17:30:59,2025-01-13 17:32:50,31,80,abandoned,inbound,other,unresolved,2
12358,7,53453,2025-01-20 09:12:00,2025-01-20 09:13:00,5,55,answered,inbound,billing,resolved,3
12359,20,41237,2025-01-17 19:54:37,2025-01-17 19:56:44,117,10,answered,inbound,technical,resolved,3
12360,2,15364,2025-01-07 08:41:59,2025-01-07 08:59:51,11,1061,answered,outbound,billing,resolved,4
12361,3,75626,2025-01-03 14:41:41,2025-01-03 14:43:50,21,108,abandoned,outbound,billing,unresolved,2
12362,2,87622,2025-01-09 13:55:40,2025-01-09 13:59:16,115,101,answered,inbound,contract,resolved,4
12363,19,86925,2025-01-23 16:26:41,2025-01-23 16:29:13,16,136,answered,inbound,contract,resolved,2
12364,4,26855,2025-01-29 11:24:15,2025-01-29 11:28:16,8,233,answered,outbound,other,resolved,3
12365,20,63634,2025-01-25 09:10:08,2025-01-25 09:20:14,161,445,answered,inbound,technical,unresolved,3
12366,7,64278,2025-01-03 18:38:44,2025-01-03 18:45:40,217,199,answered,inbound,billing,resolved,4
12367,7,11111,2025-01-27 19:50:27,2025-01-27 19:56:54,46,341,abandoned,inbound,technical,unresolved,3
12368,17,68251,2025-01-11 12:15:27,2025-01-11 12:17:06,89,10,missed,inbound,other,unresolved,2
12369,19,70258,2025-01-02 17:09:18,2025-01-02 17:14:26,268,40,abandoned,inbound,other,unresolved,1
12370,16,21408,2025-01-26 11:57:59,2025-01-26 12:00:04,6,119,abandoned,inbound,billing,unresolved,1
12371,3,34002,2025-01-28 13:58:53,2025-01-28 14:05:41,73,335,answered,inbound,contract,resolved,4
12372,15,93274,2025-01-16 10:34:40,2025-01-16 10:36:47,1,126,answered,inbound,technical,unresolved,2
12373,14,87674,2025-01-10 09:35:52,2025-01-10 09:38:10,41,97,answered,inbound,technical,resolved,2
12374,15,86963,2025-01-24 15:53:15,2025-01-24 15:55:32,39,98,answered,inbound,other,resolved,5
12375,14,86432,2025-01-18 17:30:41,2025-01-18 17:31:17,26,10,abandoned,outbound,other,unresolved,2
12376,7,77925,2025-01-01 14:41:48,2025-01-01 14:43:05,34,43,answered,outbound,billing,unresolved,1
12377,3,25360,2025-01-27 10:15:56,2025-01-27 10:16:19,13,10,answered,inbound,contract,resolved,5
12378,17,26847,2025-01-06 15:15:11,2025-01-06 15:20:34,0,323,abandoned,outbound,billing,unresolved,1
12379,10,57565,2025-01-09 14:39:51,2025-01-09 14:44:29,8,270,abandoned,inbound,billing,unresolved,2
12380,15,27456,2025-01-05 14:40:07,2025-01-05 14:42:05,108,10,answered,outbound,technical,resolved,5
12381,6,80982,2025-01-23 11:47:10,2025-01-23 11:47:32,12,10,answered,inbound,technical,resolved,4
12382,17,92393,2025-01-01 08:43:04,2025-01-01 08:46:35,49,162,answered,outbound,billing,unresolved,2
12383,17,90239,2025-01-14 14:58:59,2025-01-14 15:03:18,24,235,answered,inbound,other,resolved,4
12384,14,93230,2025-01-24 14:03:46,2025-01-24 14:06:37,158,13,answered,outbound,billing,resolved,4
12385,18,49959,2025-01-27 14:53:23,2025-01-27 14:56:06,153,10,answered,inbound,contract,resolved,5
12386,5,25058,2025-01-09 08:33:39,2025-01-09 08:34:32,30,23,answered,inbound,billing,resolved,3
12387,8,61492,2025-01-07 14:02:38,2025-01-07 14:08:45,16,351,answered,inbound,technical,resolved,4
12388,7,62672,2025-01-20 17:47:25,2025-01-20 17:49:11,20,86,answered,inbound,billing,resolved,4
12389,4,79592,2025-01-02 08:39:04,2025-01-02 08:40:18,17,57,abandoned,outbound,technical,unresolved,2
12390,18,88391,2025-01-10 11:29:08,2025-01-10 11:29:50,2,40,answered,inbound,technical,unresolved,2
12391,5,66849,2025-01-14 12:41:49,2025-01-14 12:45:07,2,196,abandoned,inbound,billing,unresolved,2
12392,16,72313,2025-01-25 17:22:08,2025-01-25 17:29:12,32,392,answered,inbound,other,resolved,5
12393,14,33488,2025-01-05 14:07:43,2025-01-05 14:13:31,34,314,answered,inbound,technical,unresolved,1
12394,19,91308,2025-01-20 15:54:50,2025-01-20 15:55:07,3,14,answered,inbound,billing,resolved,4
12395,14,98652,2025-01-14 18:10:55,2025-01-14 18:11:56,19,42,answered,inbound,technical,resolved,1
12396,9,77192,2025-01-04 09:30:40,2025-01-04 09:35:56,101,215,answered,outbound,billing,resolved,4
12397,6,81449,2025-01-08 11:50:18,2025-01-08 11:55:32,22,292,answered,inbound,technical,resolved,4
12398,17,75387,2025-01-22 09:10:02,2025-01-22 09:11:11,17,52,answered,outbound,billing,resolved,4
12399,19,83509,2025-01-01 17:52:44,2025-01-01 17:54:05,3,78,answered,inbound,billing,resolved,3
12400,12,26975,2025-01-03 18:38:56,2025-01-03 18:50:34,70,628,answered,inbound,other,resolved,4
12401,4,52392,2025-01-05 09:49:27,2025-01-05 09:52:39,35,157,answered,inbound,other,resolved,5
12402,16,23305,2025-01-14 11:57:27,2025-01-14 12:04:22,7,408,answered,inbound,technical,resolved,3
12403,11,86215,2025-01-30 16:26:01,2025-01-30 16:27:52,21,90,answered,inbound,other,resolved,4
12404,4,31961,2025-01-05 14:41:27,2025-01-05 14:43:04,52,45,answered,outbound,technical,resolved,3
12405,17,10228,2025-01-20 14:54:49,2025-01-20 15:01:22,12,381,answered,outbound,contract,unresolved,1
12406,8,91179,2025-01-18 09:56:47,2025-01-18 09:57:23,26,10,missed,inbound,billing,unresolved,2
12407,14,93544,2025-01-13 08:37:22,2025-01-13 08:42:53,31,300,answered,outbound,technical,resolved,2
12408,2,33474,2025-01-09 10:24:38,2025-01-09 10:28:34,50,186,abandoned,inbound,other,unresolved,2
12409,11,13979,2025-01-30 12:27:52,2025-01-30 12:29:53,34,87,answered,inbound,billing,unresolved,1
12410,11,56343,2025-01-07 17:53:55,2025-01-07 17:56:07,24,108,answered,outbound,technical,unresolved,1
12411,6,10739,2025-01-10 17:56:37,2025-01-10 18:00:41,7,237,answered,outbound,technical,resolved,3
12412,14,29558,2025-01-19 19:24:17,2025-01-19 19:27:46,14,195,answered,inbound,technical,resolved,5
12413,10,47817,2025-01-21 17:44:19,2025-01-21 17:46:37,19,119,answered,outbound,other,unresolved,3
12414,8,61799,2025-01-02 13:59:41,2025-01-02 14:04:04,98,165,answered,inbound,technical,resolved,5
12415,7,48154,2025-01-23 09:34:04,2025-01-23 09:34:56,42,10,answered,outbound,billing,unresolved,2
12416,8,42272,2025-01-25 14:14:27,2025-01-25 14:16:00,31,62,answered,inbound,technical,resolved,4
12417,8,47339,2025-01-12 10:09:35,2025-01-12 10:10:18,28,15,answered,inbound,billing,resolved,5
12418,2,89796,2025-01-07 18:16:19,2025-01-07 18:20:58,42,237,missed,inbound,billing,unresolved,2
12419,16,16594,2025-01-15 08:45:52,2025-01-15 08:47:15,10,73,answered,outbound,other,resolved,5
12420,9,23185,2025-01-28 19:17:56,2025-01-28 19:18:28,22,10,answered,outbound,billing,resolved,4
12421,13,22572,2025-01-13 10:36:11,2025-01-13 10:39:58,33,194,answered,inbound,technical,resolved,5
12422,12,27569,2025-01-08 15:40:59,2025-01-08 15:44:51,18,214,answered,outbound,contract,resolved,1
12423,17,92509,2025-01-19 10:35:05,2025-01-19 10:36:13,2,66,answered,inbound,technical,unresolved,2
12424,2,79753,2025-01-23 19:43:00,2025-01-23 19:43:32,22,10,answered,inbound,billing,resolved,3
12425,13,83184,2025-01-18 10:48:02,2025-01-18 10:50:29,5,142,answered,outbound,other,resolved,3
12426,1,27519,2025-01-04 18:45:05,2025-01-04 18:48:54,61,168,answered,inbound,other,unresolved,1
12427,19,41953,2025-01-30 12:26:05,2025-01-30 12:34:32,28,479,answered,inbound,other,unresolved,2
12428,11,29804,2025-01-13 16:16:46,2025-01-13 16:29:34,135,633,answered,outbound,technical,resolved,3
12429,5,86286,2025-01-30 10:29:39,2025-01-30 10:30:22,18,25,abandoned,inbound,technical,unresolved,2
12430,1,75537,2025-01-09 18:33:45,2025-01-09 18:36:20,12,143,answered,inbound,other,unresolved,2
12431,20,27275,2025-01-26 12:34:41,2025-01-26 12:40:17,241,95,answered,inbound,contract,resolved,5
12432,13,83418,2025-01-02 19:42:42,2025-01-02 19:48:30,15,333,answered,outbound,other,resolved,2
12433,8,72068,2025-01-09 12:40:43,2025-01-09 12:46:33,20,330,answered,inbound,technical,resolved,5
12434,6,73344,2025-01-01 11:48:04,2025-01-01 11:50:42,0,158,answered,inbound,technical,resolved,3
12435,17,88284,2025-01-12 18:20:47,2025-01-12 18:21:23,9,27,answered,inbound,technical,resolved,5
12436,12,42601,2025-01-07 14:07:21,2025-01-07 14:09:55,59,95,abandoned,outbound,other,unresolved,3
12437,1,37575,2025-01-26 10:56:14,2025-01-26 10:57:15,48,13,answered,inbound,contract,resolved,4
12438,3,62705,2025-01-05 16:20:50,2025-01-05 16:21:20,20,10,missed,inbound,contract,unresolved,1
12439,14,65221,2025-01-13 14:24:32,2025-01-13 14:31:43,100,331,missed,inbound,technical,unresolved,2
12440,8,42369,2025-01-03 14:31:40,2025-01-03 14:39:15,31,424,answered,outbound,billing,unresolved,3
12441,11,54617,2025-01-04 12:39:51,2025-01-04 12:44:45,39,255,answered,inbound,contract,unresolved,2
12442,14,68315,2025-01-18 14:01:31,2025-01-18 14:05:34,65,178,answered,inbound,contract,resolved,3
12443,8,25317,2025-01-14 13:06:55,2025-01-14 13:08:15,48,32,answered,inbound,contract,resolved,3
12444,3,66109,2025-01-21 08:15:02,2025-01-21 08:16:58,6,110,answered,inbound,contract,resolved,4
12445,7,38318,2025-01-26 16:14:21,2025-01-26 16:16:04,26,77,answered,inbound,billing,resolved,5
12446,19,51239,2025-01-11 12:48:47,2025-01-11 12:51:15,37,111,answered,outbound,contract,unresolved,2
12447,4,97704,2025-01-20 12:49:28,2025-01-20 12:51:31,2,121,answered,inbound,contract,resolved,3
12448,16,28082,2025-01-05 10:39:30,2025-01-05 10:39:51,11,10,answered,inbound,other,resolved,4
12449,13,72520,2025-01-26 18:14:00,2025-01-26 18:17:12,61,131,abandoned,inbound,contract,unresolved,2
12450,20,21079,2025-01-20 19:10:46,2025-01-20 19:18:49,124,359,answered,outbound,other,resolved,2
12451,19,12884,2025-01-09 19:32:53,2025-01-09 19:41:45,157,375,answered,outbound,billing,resolved,4
12452,5,46347,2025-01-22 18:33:48,2025-01-22 18:35:39,50,61,answered,inbound,contract,resolved,5
12453,5,82731,2025-01-01 17:12:28,2025-01-01 17:17:52,48,276,abandoned,outbound,billing,unresolved,1
12454,20,77787,2025-01-15 12:10:52,2025-01-15 12:13:18,48,98,answered,inbound,technical,unresolved,1
12455,4,80176,2025-01-27 17:38:56,2025-01-27 17:47:41,14,511,answered,outbound,contract,unresolved,1
12456,2,28740,2025-01-04 11:26:42,2025-01-04 11:27:13,21,10,abandoned,outbound,technical,unresolved,1
12457,13,22815,2025-01-07 16:38:23,2025-01-07 16:42:32,7,242,answered,inbound,technical,resolved,5
12458,16,75177,2025-01-10 14:24:21,2025-01-10 14:30:34,25,348,answered,inbound,other,resolved,5
12459,2,52891,2025-01-11 16:18:03,2025-01-11 16:20:32,1,148,answered,outbound,technical,resolved,4
12460,19,62566,2025-01-25 09:27:15,2025-01-25 09:30:04,70,99,answered,inbound,technical,resolved,3
12461,17,51968,2025-01-02 17:07:42,2025-01-02 17:10:25,117,46,answered,outbound,billing,resolved,4
12462,5,39913,2025-01-26 13:20:49,2025-01-26 13:21:04,5,10,answered,inbound,technical,resolved,3
12463,18,88440,2025-01-17 10:42:37,2025-01-17 10:49:51,26,408,answered,outbound,technical,resolved,4
12464,18,64860,2025-01-29 18:58:43,2025-01-29 18:59:24,23,18,answered,inbound,other,resolved,5
12465,8,28462,2025-01-12 19:36:37,2025-01-12 19:44:56,54,445,answered,inbound,technical,resolved,2
12466,15,45482,2025-01-15 18:06:06,2025-01-15 18:09:10,28,156,answered,inbound,technical,resolved,5
12467,13,82483,2025-01-03 18:25:55,2025-01-03 18:28:27,23,129,answered,outbound,technical,resolved,3
12468,13,11338,2025-01-08 18:18:21,2025-01-08 18:22:39,6,252,answered,inbound,contract,resolved,5
12469,16,22782,2025-01-25 08:58:33,2025-01-25 09:00:47,13,121,abandoned,outbound,other,unresolved,1
12470,20,95609,2025-01-18 12:28:21,2025-01-18 12:30:21,35,85,answered,inbound,technical,resolved,3
12471,13,16614,2025-01-19 11:57:27,2025-01-19 12:14:14,1,1006,missed,inbound,other,unresolved,2
12472,20,10741,2025-01-13 09:59:50,2025-01-13 10:05:04,16,298,answered,inbound,contract,resolved,5
12473,2,40210,2025-01-28 15:46:20,2025-01-28 15:49:51,6,205,answered,inbound,billing,unresolved,1
12474,3,76269,2025-01-18 17:14:09,2025-01-18 17:27:32,3,800,answered,outbound,technical,unresolved,2
12475,15,23944,2025-01-27 09:19:56,2025-01-27 09:20:29,22,11,answered,inbound,contract,resolved,4
12476,19,66991,2025-01-30 13:32:45,2025-01-30 13:36:18,14,199,answered,inbound,technical,resolved,1
12477,13,11806,2025-01-27 11:29:02,2025-01-27 11:30:14,33,39,answered,inbound,billing,resolved,1
12478,5,23285,2025-01-01 13:09:48,2025-01-01 13:13:25,9,208,answered,inbound,other,resolved,4
12479,6,86993,2025-01-01 14:32:58,2025-01-01 14:33:31,2,31,answered,inbound,billing,resolved,3
12480,14,77289,2025-01-29 10:36:50,2025-01-29 10:40:22,1,211,answered,outbound,other,resolved,1
12481,4,50126,2025-01-22 16:49:06,2025-01-22 16:49:58,22,30,answered,inbound,other,unresolved,1
12482,19,90123,2025-01-20 18:21:41,2025-01-20 18:27:57,0,376,abandoned,outbound,contract,unresolved,1
12483,7,15857,2025-01-12 17:37:30,2025-01-12 17:45:10,2,458,answered,inbound,technical,resolved,3
12484,4,43792,2025-01-08 14:44:20,2025-01-08 14:46:24,16,108,abandoned,inbound,other,unresolved,3
12485,2,97684,2025-01-23 19:43:29,2025-01-23 19:45:50,112,29,answered,inbound,contract,resolved,5
12486,7,64361,2025-01-22 12:40:19,2025-01-22 12:43:16,50,127,missed,inbound,technical,unresolved,3
12487,3,46322,2025-01-28 14:15:54,2025-01-28 14:17:06,53,19,abandoned,inbound,other,unresolved,2
12488,15,85507,2025-01-19 15:56:42,2025-01-19 15:58:46,7,117,missed,inbound,other,unresolved,2
12489,1,21908,2025-01-05 08:00:36,2025-01-05 08:02:57,33,108,answered,inbound,technical,resolved,4
12490,2,74627,2025-01-30 09:33:43,2025-01-30 09:34:40,10,47,answered,outbound,technical,resolved,5
12491,10,73643,2025-01-29 13:04:29,2025-01-29 13:08:14,29,196,answered,inbound,other,resolved,3
12492,16,31202,2025-01-11 09:13:36,2025-01-11 09:14:53,67,10,answered,inbound,contract,resolved,4
12493,15,80102,2025-01-11 11:21:48,2025-01-11 11:27:22,22,312,missed,inbound,billing,unresolved,1
12494,15,69883,2025-01-14 19:02:52,2025-01-14 19:03:33,10,31,answered,inbound,billing,resolved,4
12495,14,89558,2025-01-24 09:07:23,2025-01-24 09:08:11,14,34,answered,inbound,technical,resolved,4
12496,14,53720,2025-01-16 13:20:31,2025-01-16 13:24:08,26,191,answered,inbound,billing,resolved,4
12497,6,49662,2025-01-07 13:46:08,2025-01-07 13:51:15,66,241,answered,inbound,contract,unresolved,3
12498,14,37030,2025-01-18 19:05:26,2025-01-18 19:08:04,40,118,answered,inbound,technical,unresolved,2
12499,17,49850,2025-01-12 14:46:00,2025-01-12 14:50:26,124,142,answered,inbound,technical,resolved,4
12500,18,95288,2025-01-15 16:12:55,2025-01-15 16:15:36,150,11,missed,outbound,billing,unresolved,1
12501,20,45397,2025-01-21 12:40:49,2025-01-21 12:44:39,15,215,answered,outbound,contract,resolved,3
12502,19,66094,2025-01-06 11:03:39,2025-01-06 11:07:24,43,182,answered,outbound,technical,resolved,2
12503,17,30616,2025-01-19 18:39:09,2025-01-19 18:40:27,49,29,answered,outbound,technical,resolved,2
12504,16,75334,2025-01-29 12:01:30,2025-01-29 12:02:16,32,14,answered,inbound,billing,resolved,3
12505,8,16661,2025-01-12 12:19:56,2025-01-12 12:21:55,65,54,abandoned,outbound,technical,unresolved,1
12506,7,67029,2025-01-06 18:18:17,2025-01-06 18:18:40,12,11,answered,outbound,contract,resolved,3
12507,20,36047,2025-01-30 14:16:52,2025-01-30 14:18:49,57,60,abandoned,inbound,contract,unresolved,2
12508,12,49043,2025-01-21 11:02:24,2025-01-21 11:04:48,11,133,answered,inbound,contract,resolved,4
12509,9,56442,2025-01-30 11:13:40,2025-01-30 11:16:44,31,153,answered,inbound,billing,unresolved,3
12510,14,71378,2025-01-23 16:49:49,2025-01-23 16:58:20,4,507,missed,outbound,billing,unresolved,1
12511,20,35943,2025-01-16 19:11:07,2025-01-16 19:13:14,46,81,answered,inbound,contract,resolved,3
12512,1,44487,2025-01-30 19:40:49,2025-01-30 19:42:16,77,10,answered,inbound,contract,resolved,4
12513,10,84769,2025-01-06 13:38:04,2025-01-06 13:39:08,54,10,answered,inbound,billing,resolved,5
12514,17,79023,2025-01-03 17:29:15,2025-01-03 17:33:15,122,118,answered,inbound,billing,resolved,5
12515,17,34559,2025-01-11 10:14:43,2025-01-11 10:18:41,179,59,answered,outbound,contract,unresolved,2
12516,17,81380,2025-01-22 08:12:47,2025-01-22 08:13:44,24,33,answered,inbound,other,resolved,2
12517,4,51519,2025-01-24 14:38:37,2025-01-24 14:41:17,6,154,missed,inbound,technical,unresolved,3
12518,17,21416,2025-01-03 19:40:25,2025-01-03 19:41:33,49,19,answered,outbound,contract,resolved,2
12519,18,32859,2025-01-11 13:11:15,2025-01-11 13:14:24,21,168,answered,inbound,billing,unresolved,1
12520,20,97789,2025-01-22 13:21:37,2025-01-22 13:28:53,19,417,answered,inbound,technical,resolved,3
12521,2,28184,2025-01-12 11:49:16,2025-01-12 11:49:41,8,17,answered,inbound,technical,resolved,5
12522,8,37846,2025-01-08 12:02:24,2025-01-08 12:13:25,1,660,answered,inbound,contract,resolved,2
12523,13,52771,2025-01-19 12:49:37,2025-01-19 12:53:05,57,151,missed,inbound,technical,unresolved,1
12524,20,96995,2025-01-09 08:42:46,2025-01-09 08:43:57,26,45,answered,outbound,billing,resolved,2
12525,15,25498,2025-01-19 17:32:14,2025-01-19 17:34:04,20,90,answered,outbound,technical,unresolved,3
12526,20,79798,2025-01-21 12:19:04,2025-01-21 12:21:16,18,114,answered,inbound,technical,resolved,4
12527,9,42914,2025-01-16 15:23:05,2025-01-16 15:23:48,28,15,answered,inbound,technical,resolved,5
12528,3,62980,2025-01-12 11:47:42,2025-01-12 11:52:08,54,212,abandoned,inbound,contract,unresolved,2
12529,3,55500,2025-01-13 11:46:20,2025-01-13 11:53:42,22,420,answered,inbound,other,resolved,4
12530,2,44885,2025-01-05 09:43:05,2025-01-05 09:49:13,4,364,answered,inbound,contract,resolved,3
12531,1,48215,2025-01-29 14:34:09,2025-01-29 14:36:02,11,102,answered,inbound,technical,resolved,3
12532,14,74320,2025-01-20 16:35:09,2025-01-20 16:35:24,5,10,answered,inbound,other,unresolved,2
12533,17,96934,2025-01-27 14:49:20,2025-01-27 15:01:11,8,703,answered,outbound,contract,resolved,5
12534,13,39924,2025-01-22 09:00:24,2025-01-22 09:02:02,83,15,answered,inbound,technical,resolved,2
12535,19,65099,2025-01-23 15:52:20,2025-01-23 15:56:46,7,259,answered,inbound,billing,resolved,4
12536,15,73113,2025-01-17 10:46:13,2025-01-17 10:48:10,51,66,answered,inbound,technical,resolved,5
12537,14,10318,2025-01-07 17:24:28,2025-01-07 17:31:17,14,395,answered,inbound,technical,resolved,3
12538,2,87697,2025-01-29 15:31:10,2025-01-29 15:39:44,92,422,answered,inbound,billing,resolved,5
12539,7,87859,2025-01-28 12:34:24,2025-01-28 12:36:27,38,85,abandoned,inbound,billing,unresolved,2
12540,17,15749,2025-01-20 16:50:06,2025-01-20 16:52:05,44,75,missed,outbound,technical,unresolved,1
12541,18,19528,2025-01-01 17:26:43,2025-01-01 17:34:14,29,422,answered,outbound,other,resolved,4
12542,6,31441,2025-01-15 12:56:26,2025-01-15 13:01:28,104,198,abandoned,inbound,technical,unresolved,1
12543,8,18526,2025-01-25 13:10:05,2025-01-25 13:10:21,6,10,answered,inbound,billing,unresolved,3
12544,2,47161,2025-01-03 19:40:16,2025-01-03 19:40:48,13,19,answered,outbound,technical,unresolved,2
